,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
13,-3,0,5,1,1,1,5,8,0.34782608695652173,0,0,7.897435897435898,7.897435897435898,3,3.0,0,0.0,21.567587179487177,3.531286888633608,21.567587179487177,3.531286888633608,21.567587179487177,3.531286888633608,21.567587179487177,3.531286888633608,39,39,11.5826,0,-2,-1,0,-1,0
14,-3,0,5,2,1,0,5,5,0.21739130434782608,1,0,5.112676056338028,6.1,-3,0.0,0,0.0,22.626137096774197,1.90440082628952,22.2173900990099,2.7031584683204315,25.929818309859158,9.357422465845639,24.383209090909094,8.080391003473055,71,67,59.79625000000004,-2,-1,0,-1,0,1
15,4,0,5,3,1,0,5,2,0.08695652173913043,1,0,3.0476190476190474,4.988439306358382,-3,-1.0,0,-3.0,23.239104761904763,3.4020135638629783,22.609878048780487,3.0320026610462243,23.239104761904763,3.4020135638629783,23.96656994219653,6.784791128056261,63,59,40.252050000000054,-2,0,0,-2,-1,3
16,-1,0,6,0,0,0,6,6,0.2608695652173913,0,0,6.0,6.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
17,-2,0,6,1,1,1,6,5,0.21739130434782608,1,0,5.0256410256410255,5.0256410256410255,-1,-1.0,0,0.0,21.532628205128205,3.5515472997026216,21.532628205128205,3.5515472997026216,21.532628205128205,3.5515472997026216,21.532628205128205,3.5515472997026216,39,39,11.234449999999999,1,-1,0,-2,0,3
18,-2,0,6,2,1,0,6,3,0.13043478260869565,1,0,3.138888888888889,3.8018018018018016,-2,-1.5,0,0.0,22.641250793650794,1.9933657419624804,22.217365686274505,2.7508688156794268,25.897131944444443,9.367291766801987,24.363657657657654,8.104906038709842,72,68,60.53489999999999,0,1,0,-2,-3,-1
19,1,0,6,3,1,0,6,1,0.043478260869565216,1,0,2.8253968253968256,3.4482758620689653,-2,-1.6666666666666667,0,-0.5,23.249733333333335,3.5151258961852063,22.611542424242426,3.1060106133821703,23.249733333333335,3.5151258961852063,23.96034022988506,6.831232394998253,63,59,40.64490000000001,0,0,0,-3,-2,-1
20,1,0,9,0,0,0,17,17,0.7391304347826086,0,0,17.0,17.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
21,-8,0,9,1,1,1,17,18,0.782608695652174,0,1,17.974358974358974,17.974358974358974,1,1.0,0,0.0,21.89464358974359,3.5992773954834876,21.89464358974359,3.5992773954834876,21.89464358974359,3.5992773954834876,21.89464358974359,3.5992773954834876,39,39,12.24695,-3,-2,-1,0,-3,6
22,-3,0,9,2,1,0,17,10,0.43478260869565216,0,0,11.301369863013699,13.625,-8,-3.5,0,0.0,22.585785714285716,1.342466557871079,22.321525490196077,2.4858090496872616,25.709671232876712,8.960939993110735,24.38122410714286,7.755753740843976,73,69,57.75045,-6,1,1,0,-2,-3
23,-2,0,9,3,1,0,17,7,0.30434782608695654,0,0,8.62295081967213,11.861271676300579,-3,-3.3333333333333335,5,-2.0,23.25023114754098,3.446184280513617,22.66907791411043,2.917740791563121,23.25023114754098,3.446184280513617,23.982434682080925,6.589514658126513,61,57,40.34564999999998,-6,3,-1,4,2,-12
24,-1,0,9,4,1,1,17,5,0.21739130434782608,1,0,6.5636363636363635,10.583333333333334,-2,-3.0,1,-1.0,23.026814545454545,3.6995617447780176,22.759332568807338,3.137292653712779,23.026814545454545,3.6995617447780176,23.751912280701752,6.034563031552411,55,51,40.26310000000012,-3,-2,-1,-11,6,0
25,-1,0,10,0,0,0,11,11,0.4782608695652174,0,0,11.0,11.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
26,-5,0,10,1,1,1,11,10,0.43478260869565216,0,0,10.051282051282051,10.051282051282051,-1,-1.0,0,0.0,21.5855,3.5364579088440515,21.5855,3.5364579088440515,21.5855,3.5364579088440515,21.5855,3.5364579088440515,39,39,11.7983,0,3,0,0,-2,1
27,-1,0,10,2,1,0,11,5,0.21739130434782608,1,0,6.162162162162162,7.504424778761062,-5,-3.0,0,0.0,22.642944615384618,1.7870127793465636,22.246402884615385,2.6358888818741644,25.80842702702703,9.119289623298187,24.350956637168142,7.925067313757579,74,70,59.286850000000015,-3,-2,0,0,1,1
28,15,0,10,3,1,0,11,4,0.17391304347826086,1,0,4.758620689655173,6.573099415204679,-1,-2.3333333333333335,4,0.0,23.24846896551725,3.619035784056039,22.60516728395062,3.0627406501736174,23.24846896551725,3.619035784056039,23.977013450292397,6.798431537515615,58,54,40.635749999999916,-2,-3,-2,-5,-6,-8
29,1,0,12,0,0,0,3,3,0.13043478260869565,1,0,3.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
30,-3,0,12,1,1,1,3,4,0.17391304347826086,1,0,3.948717948717949,3.948717948717949,1,1.0,0,0.0,21.531076923076924,3.5578389322633757,21.531076923076924,3.5578389322633757,21.531076923076924,3.5578389322633757,21.531076923076924,3.5578389322633757,39,39,11.12755,-1,0,0,-1,-2,0
31,4,0,12,2,1,0,3,1,0.043478260869565216,1,0,1.1851851851851851,2.0833333333333335,-3,-1.0,0,0.0,22.65972916666666,1.9836627095852892,22.263175675675672,2.7000328419829764,25.54443333333333,8.929248498883588,24.2400925,7.840034987274849,81,77,60.50315000000006,0,0,0,1,1,2
32,0,0,12,3,1,0,3,5,0.21739130434782608,1,0,4.586206896551724,2.5704697986577183,4,0.6666666666666666,7,1.5,23.61754482758621,5.102871811832048,22.54372357142857,3.387503893358015,23.61754482758621,5.102871811832048,24.118925503355705,7.3913287764354605,29,25,40.32645000000002,-5,-2,-3,-5,-6,-8
33,17,0,12,4,1,0,3,5,0.21739130434782608,1,0,5.0,2.5866666666666664,0,0.5,-4,-0.3333333333333333,23.02669999999989,0.0,22.547148936170213,3.375713404729074,23.02669999999989,0.0,24.111644,7.367185995855581,1,26,40.32645000000002,-5,-2,-3,-5,-6,-8
34,0,0,14,0,0,0,9,9,0.391304347826087,0,0,9.0,9.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
35,-5,0,14,1,1,1,9,9,0.391304347826087,0,0,9.0,9.0,0,0.0,0,0.0,21.56725128205128,3.5340479468597317,21.56725128205128,3.5340479468597317,21.56725128205128,3.5340479468597317,21.56725128205128,3.5340479468597317,39,39,11.667800000000002,3,0,-2,-1,0,-2
36,4,0,14,2,1,0,9,4,0.17391304347826086,1,0,7.078947368421052,7.730434782608696,-5,-2.5,0,0.0,22.64613582089552,1.600536997824003,22.249187735849052,2.5465828927712675,25.756660526315788,9.103882149305422,24.335904347826087,7.933628504924784,76,72,60.39495000000005,-5,-5,1,1,1,-8
37,0,0,14,3,1,0,9,8,0.34782608695652173,0,0,8.741379310344827,8.06936416184971,4,-0.3333333333333333,9,2.0,23.30407413793103,3.771198770699374,22.622257317073167,3.078255126494231,23.30407413793103,3.771198770699374,23.989972832369936,6.844390966129778,58,54,41.07910000000015,-3,-6,3,2,-12,-11
38,0,0,14,4,1,1,9,8,0.34782608695652173,0,0,8.763636363636364,8.236842105263158,0,-0.25,-4,0.0,23.043325454545464,3.7413627903706526,22.728005022831052,3.262621112491217,23.043325454545464,3.7413627903706526,23.7616149122807,6.251870211928203,55,51,40.45829999999978,6,-11,-2,5,0,9
39,1,0,15,0,0,0,12,12,0.5217391304347826,0,0,12.0,12.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
40,-12,0,15,1,1,1,12,13,0.5652173913043478,0,0,12.974358974358974,12.974358974358974,1,1.0,0,0.0,21.686582051282052,3.559921964779406,21.686582051282052,3.559921964779406,21.686582051282052,3.559921964779406,21.686582051282052,3.559921964779406,39,39,12.0219,-2,0,-1,1,-1,-2
41,1,0,15,2,1,0,12,1,0.043478260869565216,1,0,7.764705882352941,9.403225806451612,-12,-5.5,0,0.0,22.614666666666665,1.44929108641279,22.297164035087718,2.431305833675481,25.37239058823529,8.558817309688138,24.21314435483871,7.558358101042657,85,81,59.18380000000002,0,0,0,-11,-3,-3
42,9,0,15,3,1,0,12,2,0.08695652173913043,1,0,8.466666666666667,9.097826086956522,1,-3.3333333333333335,13,0.0,23.405768333333338,3.2625808343749125,22.679441379310347,2.796612124797359,23.405768333333338,3.2625808343749125,23.94986956521739,6.489536749934283,60,56,40.38844999999992,-2,0,0,-11,-4,3
43,-2,0,15,4,1,1,12,11,0.4782608695652174,0,0,10.227272727272727,9.31578947368421,9,-0.25,8,2.6666666666666665,23.088418181818188,3.5651603542460086,22.7619871559633,2.972342833511428,23.088418181818188,3.5651603542460086,23.78362456140351,6.04609460125949,44,40,39.16924999999992,0,5,0,10,-8,3
44,0,0,18,0,0,0,1,1,0.043478260869565216,1,0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
45,12,0,18,1,1,1,1,1,0.043478260869565216,1,0,1.0,1.0,0,0.0,0,0.0,21.504528205128207,3.562814277631768,21.504528205128207,3.562814277631768,21.504528205128207,3.562814277631768,21.504528205128207,3.562814277631768,39,39,10.68135,0,0,0,0,-1,1
46,-4,0,18,2,1,0,1,13,0.5652173913043478,0,0,6.333333333333333,2.0,12,6.0,0,0.0,23.063699999999983,0.08700000000004593,21.580585365853658,3.491076347095442,44.9859888888889,16.059979859572543,25.907302083333335,11.94459227573454,9,5,66.20384999999999,0,-2,1,-3,-2,-3
47,-8,0,18,3,1,0,1,9,0.391304347826087,0,0,20.233766233766232,13.232,-4,2.6666666666666665,-16,-2.0,23.006376,2.274624183278935,22.502432758620692,2.8491145496505297,23.583263636363636,4.189961430746734,24.475694400000002,8.177928254801982,77,73,34.674150000000054,-5,-3,-5,-6,-8,-5
48,11,0,18,4,1,0,1,1,0.043478260869565216,1,0,12.558441558441558,12.975247524752476,-8,0.0,-4,-2.6666666666666665,22.969144155844155,3.3962424931967843,22.688633678756478,3.0875472184017667,22.969144155844155,3.3962424931967843,23.901415346534655,6.805688871514293,77,73,41.20759999999996,0,0,0,3,-1,-2
49,1,0,18,5,1,1,1,12,0.5217391304347826,0,0,12.212121212121213,12.86808510638298,11,2.2,19,2.75,23.724215384615384,5.219234502351191,22.811579452054794,3.427449225877821,27.757039393939383,9.703072486555826,24.442843404255317,7.404637999270697,33,29,40.02070000000003,10,0,9,1,-1,1
50,3,0,19,0,0,0,10,10,0.43478260869565216,0,0,10.0,10.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
51,-2,0,20,0,0,0,18,18,0.782608695652174,0,1,18.0,18.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
52,-6,0,20,1,1,1,18,16,0.6956521739130435,0,0,16.102564102564102,16.102564102564102,-2,-2.0,0,0.0,21.77563333333333,3.5828767482278048,21.77563333333333,3.5828767482278048,21.77563333333333,3.5828767482278048,21.77563333333333,3.5828767482278048,39,39,12.17935,-1,1,1,-3,1,0
53,-6,0,20,2,1,0,18,10,0.43478260869565216,0,0,10.450704225352112,12.454545454545455,-6,-4.0,0,0.0,22.548791803278693,1.323697256791633,22.24726,2.493485331699383,25.839983098591553,9.240420962348226,24.398986363636364,7.965169587551193,71,67,59.187550000000044,1,1,0,1,0,-3
54,5,0,20,3,1,0,18,4,0.17391304347826086,1,0,8.075757575757576,10.8125,-6,-4.666666666666667,0,-2.0,23.24186969696969,3.357529292363939,22.64270722891566,2.9093706824085923,23.24186969696969,3.357529292363939,23.96506761363636,6.6478296714747325,66,62,40.6404,-3,-2,-2,-3,4,2
55,-2,0,20,4,1,1,18,9,0.391304347826087,0,0,8.903846153846153,10.37719298245614,5,-2.25,11,2.3333333333333335,23.071119230769227,3.7656391255994714,22.744897247706422,3.1402433962803533,23.071119230769227,3.7656391255994714,23.761184649122804,6.122836320391025,52,48,40.420250000000124,0,6,-11,0,9,10
56,6,0,21,0,0,0,15,15,0.6521739130434783,0,0,15.0,15.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
57,-4,0,21,1,1,1,15,21,0.9130434782608695,0,1,20.512820512820515,20.512820512820515,6,6.0,0,0.0,22.05095128205128,3.6145786109595193,22.05095128205128,3.6145786109595193,22.05095128205128,3.6145786109595193,22.05095128205128,3.6145786109595193,39,39,12.395399999999999,-3,0,1,0,0,0
58,0,0,21,2,1,0,15,17,0.7391304347826086,0,0,18.16216216216216,18.97345132743363,-4,1.0,0,0.0,22.776801562499998,0.8925168224066101,22.501965048543692,2.3592224631481975,25.81458378378378,8.631556548628385,24.515630973451326,7.516701535737553,74,70,59.72140000000002,-2,-3,3,-2,-3,16
59,-1,0,21,3,1,0,15,17,0.7391304347826086,0,0,16.483870967741936,18.091428571428573,0,0.6666666666666666,4,-3.0,23.43864193548387,3.810914965258987,22.853928484848485,3.0228202792196086,23.43864193548387,3.810914965258987,24.134069142857147,6.472560599609655,62,58,41.937200000000075,-4,-2,1,-1,-3,-1
60,0,0,21,4,1,1,15,16,0.6956521739130435,0,0,16.894736842105264,17.79741379310345,-1,0.25,-1,-2.3333333333333335,23.30347115384615,4.426655575007478,22.961652995391702,3.417643943402163,24.893931578947367,7.1994120048685115,24.320759482758618,6.666527245480789,57,53,43.159549999999854,3,-2,1,0,3,-1
61,-2,0,21,5,1,1,15,16,0.6956521739130435,0,0,16.0,17.77446808510638,0,0.2,1,-1.5,,,22.961652995391702,3.417643943402163,39.94123333333331,7.570391648316097,24.520169787234043,6.905213968415308,3,56,43.159549999999854,1,-1,1,-1,-1,-1
62,0,0,22,0,0,0,2,2,0.08695652173913043,1,0,2.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
63,2,0,22,1,1,1,2,2,0.08695652173913043,1,0,2.0,2.0,0,0.0,0,0.0,21.51983076923077,3.5695001077974604,21.51983076923077,3.5695001077974604,21.51983076923077,3.5695001077974604,21.51983076923077,3.5695001077974604,39,39,10.9082,0,0,0,-1,1,-1
64,-2,0,22,2,1,0,2,4,0.17391304347826086,1,0,11.05,8.084033613445378,2,1.0,0,0.0,22.62825352112676,1.223071228774766,22.23526727272727,2.4008488592809725,25.676781249999998,9.370726200995492,24.31441932773109,8.186284058817117,80,76,65.05944999999997,1,1,1,-5,-5,-5
65,10,0,22,3,1,0,2,2,0.08695652173913043,1,0,9.26984126984127,8.494505494505495,-2,0.0,-4,-1.0,23.316734920634925,3.6435510777593154,22.62909653179191,2.9614605773701475,23.316734920634925,3.6435510777593154,23.969067032967036,6.9741163434037166,63,59,41.11915000000022,-3,0,0,-12,-5,-4
66,-2,0,22,4,1,1,2,12,0.5217391304347826,0,0,11.304347826086957,9.06140350877193,10,2.5,12,3.3333333333333335,23.078002173913042,4.226416138047873,22.723387214611872,3.2731472902780885,23.078002173913042,4.226416138047873,23.789290789473686,6.523575554953517,46,42,40.82439999999997,9,0,5,-8,3,1
67,-1,0,23,0,0,0,22,22,0.9565217391304348,0,1,22.0,22.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
68,-2,0,23,1,1,1,22,21,0.9130434782608695,0,1,22.023255813953487,22.023255813953487,-1,-1.0,0,0.0,22.136217499999997,3.6125938335832526,22.136217499999997,3.6125938335832526,23.876886046511625,7.875906442526668,23.876886046511625,7.875906442526668,43,43,12.4043,-2,1,6,1,0,0
69,-1,0,23,2,1,0,22,19,0.8260869565217391,0,1,19.28985507246377,20.339285714285715,-2,-1.5,0,0.0,22.76011290322581,0.8988050724270651,22.515448039215684,2.3878452639677112,24.942330434782612,7.362100419024332,24.533275892857144,7.581223146404507,69,65,49.225799999999936,6,-2,-3,1,16,12
70,0,0,23,3,1,0,22,18,0.782608695652174,0,1,18.147540983606557,19.566473988439306,-1,-1.3333333333333333,1,0.0,23.648096721311475,3.7179329831951624,22.9393226993865,3.00690308639258,23.648096721311475,3.7179329831951624,24.221160693641618,6.50092988450964,61,57,43.01740000000018,-4,-4,-2,4,-3,-1
71,-1,0,23,4,1,1,22,18,0.782608695652174,0,1,18.20754716981132,19.24778761061947,0,-1.0,1,0.3333333333333333,23.43370754716981,4.286754917177197,23.060630092592593,3.3730115531738796,23.43370754716981,4.286754917177197,24.036492477876106,6.063980733573927,53,49,43.92599999999993,0,-2,1,3,-1,0
72,0,0,23,5,1,1,22,17,0.7391304347826086,0,0,17.375,19.183760683760685,-1,-1.0,-1,0.0,,,23.060630092592593,3.3730115531738796,40.00647500000002,10.79461473406426,24.582474786324788,6.922402211660731,8,4,50.616549999999734,-1,3,-2,-1,-1,0
73,-3,0,26,0,0,0,23,23,1.0,0,1,23.0,23.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
74,-7,0,26,1,1,1,23,20,0.8695652173913043,0,1,20.641025641025642,20.641025641025642,-3,-3.0,0,0.0,21.943602564102562,3.6309013497383664,21.943602564102562,3.6309013497383664,21.943602564102562,3.6309013497383664,21.943602564102562,3.6309013497383664,39,39,12.273349999999999,0,1,-3,6,0,0
75,1,0,26,2,1,0,23,13,0.5652173913043478,0,0,14.554054054054054,16.654867256637168,-7,-5.0,0,0.0,22.659596875,1.0800418869146884,22.388492233009707,2.416032073209011,25.74456216216216,8.965456617012947,24.432726548672566,7.775165924394252,74,70,59.69644999999997,-5,0,-8,3,-3,-2
76,-1,0,26,3,1,0,23,14,0.6086956521739131,0,0,13.80327868852459,15.655172413793103,1,-3.0,8,2.0,23.452990163934427,4.167883071646769,22.784433536585365,3.2236655813529596,23.452990163934427,4.167883071646769,24.089255747126437,6.750429579548548,61,57,43.716499999999996,-5,-5,-11,-2,-4,-4
77,3,0,26,4,1,1,23,13,0.5652173913043478,0,0,14.612903225806452,15.38135593220339,-1,-2.5,-2,0.6666666666666666,23.212635185185196,4.011853918408586,22.890501834862388,3.44076238236864,25.697296774193546,7.799981643505388,24.51170720338983,7.0768026132945545,62,58,41.817949999999655,11,10,0,-1,1,0
78,-1,0,27,0,0,0,4,4,0.17391304347826086,1,0,4.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
79,16,0,27,1,1,1,4,3,0.13043478260869565,1,0,3.051282051282051,3.051282051282051,-1,-1.0,0,0.0,21.520166666666668,3.569993823188892,21.520166666666668,3.569993823188892,21.520166666666668,3.569993823188892,21.520166666666668,3.569993823188892,39,39,11.0816,0,0,0,1,-1,-2
80,-5,0,27,2,1,0,4,19,0.8260869565217391,0,1,11.0,4.673469387755102,16,7.5,0,0.0,22.933749999999975,0.3855500000000234,21.58912195121951,3.4961587465013166,45.521119999999996,15.982103254690884,26.418320408163265,12.483605281049744,10,6,67.9787,6,0,-3,-3,-1,1
81,-11,0,27,3,1,0,4,14,0.6086956521739131,0,0,20.73134328358209,13.948275862068966,-5,3.3333333333333335,-21,-2.0,22.87407575757576,2.29413614104628,22.38171028037383,2.8844834358946114,23.172065671641793,3.3234281632501523,24.54332844827586,8.647530404645998,67,63,34.4674,-3,-4,3,-3,-2,-2
82,0,0,27,4,1,0,4,3,0.13043478260869565,1,0,13.926470588235293,13.940217391304348,-11,-0.25,-6,-3.3333333333333335,22.95001470588235,3.6695451739027742,22.60253714285714,3.2243294317765367,22.95001470588235,3.6695451739027742,23.95449510869565,7.260278953949421,68,64,41.57899999999995,1,-2,0,-4,3,-1
83,-2,0,28,0,0,0,8,8,0.34782608695652173,0,0,8.0,8.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
84,-2,0,28,1,1,1,8,6,0.2608695652173913,0,0,6.051282051282051,6.051282051282051,-2,-2.0,0,0.0,21.536664102564103,3.548194170494603,21.536664102564103,3.548194170494603,21.536664102564103,3.548194170494603,21.536664102564103,3.548194170494603,39,39,11.4123,-1,1,-1,0,3,0
85,-3,0,28,2,1,0,8,4,0.17391304347826086,1,0,4.3478260869565215,4.962962962962963,-2,-2.0,0,0.0,22.575913333333336,1.729011340474346,22.166512121212126,2.651271087582913,26.01919275362319,9.608935470670653,24.40050185185185,8.256609568635628,69,65,61.09604999999999,-1,0,1,3,-1,0
86,6,0,28,3,1,0,8,1,0.043478260869565216,1,0,4.802816901408451,4.899441340782123,-3,-2.3333333333333335,-1,-0.5,23.254461971830988,3.5665917165407883,22.62089117647059,3.1135334098820096,23.254461971830988,3.5665917165407883,23.945927374301675,6.818459020355502,71,67,41.872949999999946,0,0,0,-6,2,-12
87,-2,0,28,4,1,1,8,7,0.30434782608695654,0,0,6.673469387755102,5.280701754385965,6,-0.25,9,2.6666666666666665,23.080573469387748,3.7551829217532706,22.723742465753425,3.273667811502705,23.080573469387748,3.7551829217532706,23.759952192982453,6.2973586148051135,49,45,39.345050000000356,-11,-2,-3,0,5,0
88,1,0,30,0,0,0,13,13,0.5652173913043478,0,0,13.0,13.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
89,-11,0,30,1,1,1,13,14,0.6086956521739131,0,0,13.974358974358974,13.974358974358974,1,1.0,0,0.0,21.698764102564102,3.561166168653558,21.698764102564102,3.561166168653558,21.698764102564102,3.561166168653558,21.698764102564102,3.561166168653558,39,39,11.941,1,-2,0,-1,-2,-3
90,7,0,30,2,1,0,13,3,0.13043478260869565,1,0,8.80722891566265,10.459016393442623,-11,-5.0,0,0.0,22.6114,1.3627985177567516,22.293607142857145,2.411548571669335,25.444732530120483,8.635680687483221,24.247250819672132,7.6053438788427,83,79,59.13489999999996,1,-3,0,2,-3,-2
91,0,0,30,3,1,0,13,10,0.43478260869565216,0,0,10.49056603773585,10.468571428571428,7,-1.0,18,3.0,23.38517735849057,3.8244701184653676,22.64423272727273,2.9842188793143496,23.38517735849057,3.8244701184653676,23.98616571428571,6.701513929696049,53,49,40.521150000000034,-12,2,4,-5,-1,-5
92,1,0,30,4,1,1,13,10,0.43478260869565216,0,0,10.377358490566039,10.447368421052632,0,-0.75,-7,-0.3333333333333333,23.100501886792443,3.853133134020569,22.755160550458715,3.223082297964627,23.100501886792443,3.853133134020569,23.780287719298247,6.169421441278945,53,49,41.264650000000074,5,0,6,9,10,-8
93,-2,0,32,0,0,0,14,14,0.6086956521739131,0,0,14.0,14.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
