,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
69,-1,0,23,2,1,0,22,19,0.8260869565217391,0,1,19.28985507246377,20.339285714285715,-2,-1.5,0,0.0,22.76011290322581,0.8988050724270551,22.79985980392157,1.0316896950700278,24.94233043478261,7.3621004190243395,24.79229375,7.225845907577203,69,65,49.2258,6,-2,-3,1,16,12
70,0,0,23,3,1,0,22,18,0.782608695652174,0,1,18.147540983606557,19.566473988439306,-1,-1.3333333333333333,1,0.0,23.64809672131148,3.7179329831951287,23.117298159509204,2.451037735339454,23.64809672131148,3.7179329831951287,24.388848554913295,6.243028570454828,61,57,43.017399999999995,-4,-4,-2,4,-3,-1
71,-1,0,23,4,1,1,22,18,0.782608695652174,0,1,18.20754716981132,19.24778761061947,0,-1.0,1,0.3333333333333333,23.433707547169814,4.286754917177215,23.19493564814815,3.010154755185254,23.433707547169814,4.286754917177215,24.16485530973451,5.857337841371157,53,49,43.926,0,-2,1,3,-1,0
72,0,0,23,5,1,1,22,17,0.7391304347826086,0,0,17.375,19.183760683760685,-1,-1.0,-1,0.0,,,23.19493564814815,3.010154755185254,40.006474999999995,10.794614734064156,24.706449145299146,6.738366700090789,8,4,50.616550000000004,-1,3,-2,-1,-1,0
73,-3,0,26,0,0,0,23,23,1.0,0,1,23.0,23.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
74,-7,0,26,1,1,1,23,20,0.8695652173913043,0,1,20.641025641025642,20.641025641025642,-3,-3.0,0,0.0,22.682438461538464,1.2253099165507608,22.682438461538464,1.2253099165507608,22.682438461538464,1.2253099165507608,22.682438461538464,1.2253099165507608,39,39,26.68065,0,1,-3,6,0,0
75,1,0,26,2,1,0,23,13,0.5652173913043478,0,0,14.554054054054054,16.654867256637168,-7,-5.0,0,0.0,22.659596875,1.0800418869146855,22.66824563106796,1.137285241075558,25.74456216216216,8.965456617012949,24.68772300884956,7.434735058750035,74,70,59.69645,-5,0,-8,3,-3,-2
76,-1,0,26,3,1,0,23,14,0.6086956521739131,0,0,13.80327868852459,15.655172413793103,1,-3.0,8,2.0,23.45299016393443,4.167883071646762,22.96013231707317,2.723498747238872,23.45299016393443,4.167883071646762,24.254856896551722,6.506472912948705,61,57,43.716499999999996,-5,-5,-11,-2,-4,-4
77,3,0,26,4,1,1,23,13,0.5652173913043478,0,0,14.612903225806452,15.38135593220339,-1,-2.5,-2,0.6666666666666666,23.21263518518518,4.011853918408657,23.022678899082567,3.0949645503912646,25.69729677419355,7.799981643505442,24.633802966101698,6.899189607755566,62,58,41.817949999999996,11,10,0,-1,1,0
78,-1,0,27,0,0,0,4,4,0.17391304347826086,1,0,4.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
79,16,0,27,1,1,1,4,3,0.13043478260869565,1,0,3.051282051282051,3.051282051282051,-1,-1.0,0,0.0,22.63258205128205,3.448174949148354,22.63258205128205,3.448174949148354,22.63258205128205,3.448174949148354,22.63258205128205,3.448174949148354,39,39,32.7737,0,0,0,1,-1,-2
80,-5,0,27,2,1,0,4,19,0.8260869565217391,0,1,11.0,4.673469387755102,16,7.5,0,0.0,22.93375,0.3855499999999985,22.647273170731708,3.364725051647256,45.521119999999996,15.982103254690854,27.303712244897955,12.111456071525962,10,6,67.9787,6,0,-3,-3,-1,1
81,-11,0,27,3,1,0,4,14,0.6086956521739131,0,0,20.73134328358209,13.948275862068966,-5,3.3333333333333335,-21,-2.0,22.87407575757576,2.2941361410462826,22.787170093457945,2.75619820063102,23.172065671641793,3.3234281632501474,24.91733017241379,8.515114567549057,67,63,34.4674,-3,-4,3,-3,-2,-2
82,0,0,27,4,1,0,4,3,0.13043478260869565,1,0,13.926470588235293,13.940217391304348,-11,-0.25,-6,-3.3333333333333335,22.950014705882353,3.6695451739027756,22.850446857142856,3.143792078726192,22.950014705882353,3.6695451739027756,24.190278804347827,7.182561157311375,68,64,41.579,1,-2,0,-4,3,-1
83,-2,0,28,0,0,0,8,8,0.34782608695652173,0,0,8.0,8.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
84,-2,0,28,1,1,1,8,6,0.2608695652173913,0,0,6.051282051282051,6.051282051282051,-2,-2.0,0,0.0,22.547320512820516,2.8056280998113445,22.547320512820516,2.8056280998113445,22.547320512820516,2.8056280998113445,22.547320512820516,2.8056280998113445,39,39,31.1201,-1,1,-1,0,3,0
85,-3,0,28,2,1,0,8,4,0.17391304347826086,1,0,4.3478260869565215,4.962962962962963,-2,-2.0,0,0.0,22.575913333333336,1.7290113404743446,22.564649494949492,2.216509561913799,26.019192753623187,9.608935470670655,24.76546111111111,8.038228431962704,69,65,61.09605,-1,0,1,3,-1,0
86,6,0,28,3,1,0,8,1,0.043478260869565216,1,0,4.802816901408451,4.899441340782123,-3,-2.3333333333333335,-1,-0.5,23.254461971830988,3.5665917165408105,22.852747647058827,2.8791482758172644,23.254461971830988,3.5665917165408105,24.16612625698324,6.676558547587704,71,67,41.87295,0,0,0,-6,2,-12
87,-2,0,28,4,1,1,8,7,0.30434782608695654,0,0,6.673469387755102,5.280701754385965,6,-0.25,9,2.6666666666666665,23.08057346938775,3.7551829217531796,22.903722374429222,3.0982075581578337,23.08057346938775,3.7551829217531796,23.932827631578945,6.18270203316859,49,45,39.34505,-11,-2,-3,0,5,0
88,1,0,30,0,0,0,13,13,0.5652173913043478,0,0,13.0,13.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
89,-11,0,30,1,1,1,13,14,0.6086956521739131,0,0,13.974358974358974,13.974358974358974,1,1.0,0,0.0,22.59561538461539,2.079850983263904,22.59561538461539,2.079850983263904,22.59561538461539,2.079850983263904,22.59561538461539,2.079850983263904,39,39,29.4296,1,-2,0,-1,-2,-3
90,7,0,30,2,1,0,13,3,0.13043478260869565,1,0,8.80722891566265,10.459016393442623,-11,-5.0,0,0.0,22.6114,1.3627985177567514,22.60590357142857,1.6482913317350663,25.444732530120476,8.635680687483223,24.533949180327866,7.340549798547678,83,79,59.1349,1,-3,0,2,-3,-2
91,0,0,30,3,1,0,13,10,0.43478260869565216,0,0,10.49056603773585,10.468571428571428,7,-1.0,18,3.0,23.385177358490562,3.824470118465371,22.856215757575757,2.5835657950217263,23.385177358490562,3.824470118465371,24.186035428571422,6.501769593079079,53,49,40.52115,-12,2,4,-5,-1,-5
92,1,0,30,4,1,1,13,10,0.43478260869565216,0,0,10.377358490566039,10.447368421052632,0,-0.75,-7,-0.3333333333333333,23.100501886792454,3.8531331340205472,22.91560642201835,2.9449144005339982,23.100501886792454,3.8531331340205472,23.933696491228073,6.008978823064726,53,49,41.26465,5,0,6,9,10,-8
93,-2,0,32,0,0,0,14,14,0.6086956521739131,0,0,14.0,14.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
